%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1518221001438577872,0,42.4442253113,-76.483291626,19.0,9.0,10.0,16.0,6.0,192.899993896,1.60506665707,159.0,16.0,736.0
1518221001457473939,0,42.4442253113,-76.483291626,19.0,9.0,10.0,32.0,6.0,192.899993896,1.60506665707,159.0,16.0,736.0
1518221001471668086,0,42.4442253113,-76.483291626,19.0,9.0,10.0,48.0,6.0,192.899993896,1.60506665707,159.0,16.0,200.0
1518221001488495666,0,42.4442214966,-76.483291626,19.0,9.0,10.0,0.0,6.0,194.399993896,1.60506665707,159.0,16.0,744.0
1518221001506777099,0,42.4442214966,-76.483291626,19.0,9.0,10.0,16.0,6.0,194.399993896,1.60506665707,159.0,16.0,736.0
1518221001520819631,0,42.4442214966,-76.483291626,19.0,9.0,10.0,0.0,6.0,194.399993896,1.60506665707,159.0,16.0,736.0
1518221001537437108,0,42.4442214966,-76.483291626,19.0,9.0,10.0,16.0,6.0,194.399993896,1.60506665707,159.0,16.0,736.0
1518221001553598439,0,42.4442214966,-76.483291626,19.0,9.0,10.0,32.0,6.0,194.399993896,1.60506665707,159.0,16.0,736.0
1518221001567327638,0,42.4442214966,-76.483291626,19.0,9.0,10.0,48.0,6.0,194.399993896,1.60506665707,159.0,16.0,216.0
1518221001582013086,0,42.4442214966,-76.483291626,19.0,9.0,10.0,64.0,6.0,194.399993896,1.60506665707,159.0,16.0,312.0
1518221001598383740,0,42.4442214966,-76.483291626,19.0,9.0,10.0,0.0,6.0,195.589996338,1.61535549164,159.0,16.0,744.0
1518221001616483090,0,42.4442214966,-76.483291626,19.0,9.0,10.0,0.0,7.0,195.589996338,1.61535549164,144.0,16.0,736.0
1518221001632680255,0,42.4442214966,-76.483291626,19.0,9.0,10.0,16.0,7.0,195.589996338,1.61535549164,144.0,16.0,736.0
1518221001648401639,0,42.4442214966,-76.483291626,19.0,9.0,10.0,32.0,7.0,195.589996338,1.61535549164,144.0,16.0,736.0
1518221001664376824,0,42.4442214966,-76.483291626,19.0,9.0,10.0,48.0,7.0,195.589996338,1.61535549164,144.0,16.0,656.0
